shipment_id,order_id,carrier,shipping_method,distance_band,promised_days,actual_days,actual_minus_promised,hours_to_ship,shipping_state,state,order_total,order_subtotal,shipping_fee,tax_amount,shipping_to_subtotal_ratio,payment_method,device_type,ip_country,promo_used,customer_segment,loyalty_tier,total_items,unique_products,late_delivery
2087,2087,FedEx,standard,local,5,7,2,5.0,NC,NC,1130.41,1066.41,0.0,64.0,0.0,card,mobile,US,1,standard,gold,7,3,1
2088,2088,USPS,standard,local,5,6,1,32.0,NC,NC,401.26,367.71,7.69,25.86,0.020913219656794758,card,tablet,CA,0,standard,gold,4,2,1
2089,2089,UPS,standard,national,7,6,-1,36.0,CO,NC,214.75,194.53,7.34,12.88,0.03773196936205212,card,mobile,US,0,standard,gold,3,2,0
2090,2090,UPS,overnight,regional,2,3,1,23.0,NC,NC,195.25,160.68,26.04,8.53,0.16206123973114264,card,mobile,US,0,standard,gold,5,4,1
2091,2091,FedEx,standard,regional,6,5,-1,35.0,NC,NC,430.36,391.81,7.69,30.86,0.019626859957632525,card,mobile,CA,1,standard,gold,4,3,0
2092,2092,UPS,expedited,local,2,4,2,12.0,NC,NC,765.4,694.41,14.04,56.95,0.020218602842700998,card,desktop,US,0,standard,gold,5,5,1
2093,2093,UPS,overnight,regional,2,4,2,29.0,NC,NC,306.49,258.29,24.99,23.21,0.0967517131905997,crypto,desktop,US,1,standard,gold,2,2,1
2094,2094,FedEx,standard,national,7,6,-1,18.0,NC,NC,133.9,118.81,6.99,8.1,0.05883343152933255,bank,desktop,US,0,standard,gold,1,1,0
2095,2095,UPS,standard,local,5,5,0,2.0,NC,NC,267.2,241.44,6.99,18.77,0.028951292246520877,bank,desktop,CA,0,standard,gold,2,2,0
2096,2096,UPS,expedited,local,2,3,1,3.0,NC,NC,121.54,102.53,13.69,5.32,0.1335218960304301,paypal,tablet,US,0,standard,gold,4,4,1
2097,2097,FedEx,standard,local,5,5,0,35.0,NC,NC,436.43,407.74,8.04,20.65,0.019718448030607738,paypal,mobile,IN,0,standard,gold,5,4,0
2098,2098,FedEx,standard,regional,6,5,-1,31.0,NC,NC,178.4,163.05,6.99,8.36,0.042870285188592455,card,tablet,US,0,standard,gold,1,1,0
2099,2099,USPS,standard,national,7,8,1,31.0,CO,NC,170.83,149.17,7.69,13.97,0.05155192062747202,paypal,mobile,US,0,standard,gold,4,4,1
2100,2100,UPS,standard,regional,6,6,0,2.0,FL,NC,76.28,64.53,6.99,4.76,0.10832171083217108,card,desktop,US,0,standard,gold,1,1,0
2101,2101,USPS,overnight,local,1,2,1,36.0,TX,NC,384.55,333.66,24.99,25.9,0.07489660133069591,card,mobile,US,0,standard,gold,2,2,1
2102,2102,FedEx,standard,regional,6,5,-1,13.0,NY,NC,1032.96,972.05,8.74,52.17,0.0089913070315313,paypal,desktop,US,0,standard,gold,7,4,0
2103,2103,UPS,expedited,national,4,4,0,12.0,NC,NC,383.94,340.11,14.39,29.44,0.04230984093381553,card,mobile,US,0,standard,gold,6,5,0
2104,2104,USPS,standard,local,5,7,2,12.0,NC,NC,359.52,322.64,6.99,29.89,0.021665013637490703,paypal,desktop,US,0,standard,gold,2,2,1
2105,2105,USPS,standard,national,7,7,0,27.0,NC,NC,86.04,73.56,7.34,5.14,0.09978249048395867,card,desktop,US,1,standard,gold,3,2,0
2106,2106,FedEx,standard,local,5,5,0,21.0,NC,NC,382.86,357.14,7.69,18.03,0.021532172257378062,card,desktop,US,1,standard,gold,4,4,0
2107,2107,FedEx,expedited,local,2,3,1,33.0,NC,NC,517.61,460.27,14.74,42.6,0.03202468116540292,card,desktop,US,0,standard,gold,7,4,1
2108,2108,USPS,standard,regional,6,6,0,9.0,NC,NC,538.16,485.19,8.04,44.93,0.016570827923081677,card,tablet,US,0,standard,gold,5,3,0
2109,2109,UPS,expedited,national,4,4,0,20.0,NC,NC,652.55,604.28,13.34,34.93,0.02207585887336996,card,mobile,US,0,standard,gold,3,2,0
2110,2110,UPS,expedited,regional,3,7,4,22.0,NC,NC,807.19,750.72,13.69,42.78,0.018235826939471438,card,desktop,US,0,standard,gold,4,3,1
2111,2111,UPS,overnight,regional,2,3,1,35.0,NC,NC,576.34,508.66,25.69,41.99,0.05050524908583336,bank,mobile,US,1,standard,gold,4,2,1
2112,2112,UPS,expedited,national,4,9,5,31.0,NC,NC,1388.54,1274.47,15.09,98.98,0.011840215932897597,paypal,desktop,US,0,standard,gold,8,3,1
2113,2113,FedEx,expedited,regional,3,3,0,15.0,NC,NC,499.43,461.0,12.99,25.44,0.028177874186550978,paypal,mobile,US,0,standard,gold,2,1,0
2114,2114,UPS,expedited,regional,3,2,-1,10.0,NC,NC,563.37,515.46,13.69,34.22,0.026558801846894034,card,mobile,US,0,standard,gold,4,4,0
2115,2115,UPS,standard,regional,6,6,0,26.0,NC,NC,24.95,16.91,6.99,1.05,0.4133648728562981,card,mobile,CA,0,standard,gold,1,1,0
2116,2116,UPS,standard,regional,6,8,2,32.0,NC,NC,374.09,337.49,8.39,28.21,0.02485999585172894,card,mobile,US,1,standard,gold,6,5,1
2117,2117,USPS,standard,regional,6,9,3,34.0,NC,NC,597.14,552.02,8.04,37.08,0.014564689685156333,card,tablet,US,0,standard,gold,5,3,1
2118,2118,FedEx,expedited,national,4,7,3,12.0,NC,NC,698.01,647.36,14.39,36.26,0.022228744438952053,card,mobile,US,0,standard,gold,6,5,1
2119,2119,UPS,standard,local,5,7,2,35.0,NC,NC,754.28,701.02,8.74,44.52,0.012467547288237141,paypal,mobile,US,0,standard,gold,7,5,1
2120,2120,USPS,expedited,national,4,4,0,2.0,NC,NC,388.8,353.66,14.04,21.1,0.039699146072499004,card,desktop,US,1,standard,gold,5,4,0
2121,2121,USPS,standard,regional,6,6,0,24.0,NC,NC,177.61,159.43,7.34,10.84,0.04603901398732986,paypal,mobile,US,0,standard,gold,3,2,0
2122,2122,FedEx,standard,regional,6,5,-1,20.0,NC,NC,117.84,104.51,6.99,6.34,0.06688355181322361,card,desktop,US,1,standard,gold,1,1,0
2123,2123,FedEx,standard,local,5,5,0,7.0,NC,NC,370.78,341.07,7.69,22.02,0.022546691295042075,card,mobile,US,0,standard,gold,4,3,0
2124,2124,UPS,standard,local,5,4,-1,11.0,WA,NC,345.8,313.63,6.99,25.18,0.022287408730032203,card,desktop,BR,0,standard,gold,2,2,0
2125,2125,FedEx,standard,national,7,9,2,26.0,NC,NC,894.84,816.91,8.04,69.89,0.009841965455190902,card,tablet,US,0,standard,gold,5,4,1
2126,2126,UPS,standard,national,7,6,-1,7.0,NC,NC,649.79,590.72,7.69,51.38,0.013018011917659805,card,tablet,US,0,standard,gold,4,3,0
2127,2127,USPS,standard,local,5,5,0,9.0,NC,NC,756.85,713.52,7.34,35.99,0.010287027693687634,paypal,mobile,US,1,standard,gold,3,2,0
2128,2128,FedEx,overnight,regional,2,3,1,19.0,NC,NC,509.77,458.82,26.39,24.56,0.05751710910596748,card,desktop,US,0,standard,gold,6,4,1
2129,2129,FedEx,expedited,local,2,2,0,25.0,NC,NC,227.1,195.61,14.74,16.75,0.07535402075558509,card,mobile,US,0,standard,gold,7,4,0
2130,2130,UPS,overnight,regional,2,3,1,26.0,NC,NC,329.01,286.58,25.69,16.74,0.08964338055691257,bank,mobile,US,1,standard,gold,4,3,1
2131,2131,FedEx,standard,local,5,5,0,19.0,NC,NC,704.96,653.63,7.69,43.64,0.011765065862949987,bank,desktop,US,1,standard,gold,4,2,0
2132,2132,UPS,standard,local,5,5,0,6.0,NC,NC,123.78,108.52,6.99,8.27,0.06441208993733874,paypal,mobile,US,1,standard,gold,2,2,0
2133,2133,UPS,standard,local,5,3,-2,8.0,NC,NC,192.96,172.45,6.99,13.52,0.04053348796752682,card,desktop,US,0,standard,gold,2,2,0
2134,2134,UPS,standard,regional,6,6,0,30.0,NC,NC,269.76,242.52,6.99,20.25,0.028822365165759523,bank,mobile,US,1,standard,gold,2,1,0
2135,2135,USPS,standard,national,7,7,0,7.0,NC,NC,132.94,118.81,6.99,7.14,0.05883343152933255,paypal,mobile,US,0,standard,gold,1,1,0
2136,2136,USPS,standard,local,5,6,1,17.0,NC,NC,246.26,222.15,8.74,15.37,0.039342786405581816,card,mobile,US,0,standard,gold,7,4,1
2137,2137,UPS,expedited,regional,3,4,1,14.0,NC,NC,421.89,384.61,13.69,23.59,0.035594498322976516,card,mobile,US,1,standard,gold,4,4,1
2138,2138,UPS,standard,local,5,3,-2,34.0,NC,NC,657.86,600.53,8.39,48.94,0.013970992290143707,paypal,mobile,US,0,standard,gold,6,4,0
2139,2139,FedEx,standard,regional,6,7,1,24.0,NC,NC,37.97,29.1,6.99,1.88,0.24020618556701032,crypto,mobile,NG,0,standard,gold,1,1,1
2140,2140,FedEx,standard,regional,6,4,-2,20.0,NC,NC,368.11,337.06,7.69,23.36,0.022814929092743134,card,mobile,US,0,standard,gold,4,3,0
2141,2141,FedEx,standard,regional,6,7,1,12.0,NC,NC,959.01,877.23,9.09,72.69,0.010362162716733353,card,mobile,US,0,standard,gold,8,5,1
2142,2142,FedEx,overnight,local,1,2,1,9.0,NC,NC,995.55,901.1,26.74,67.71,0.02967484185994895,bank,desktop,US,0,standard,gold,7,5,1
2143,2143,FedEx,standard,regional,6,7,1,5.0,NC,NC,175.29,155.07,7.69,12.53,0.049590507512736186,paypal,desktop,US,0,standard,gold,4,3,1
2144,2144,FedEx,expedited,national,4,3,-1,31.0,AZ,NC,565.82,511.46,14.39,39.97,0.028135142533140423,card,mobile,US,0,standard,gold,6,5,0
2145,2145,UPS,standard,national,7,10,3,15.0,NC,NC,1237.55,1141.69,9.44,86.42,0.008268444148586743,card,mobile,US,0,standard,gold,9,5,1
2146,2146,UPS,standard,local,5,5,0,8.0,NC,NC,317.15,291.21,8.39,17.55,0.02881082380412761,paypal,tablet,US,0,standard,gold,6,5,0
2147,2147,FedEx,standard,local,5,4,-1,28.0,NC,NC,96.6,83.33,6.99,6.28,0.08388335533421337,card,desktop,BR,0,standard,gold,1,1,0
2148,2148,UPS,standard,regional,6,7,1,11.0,NC,NC,742.13,693.87,9.09,39.17,0.013100436681222707,crypto,mobile,US,0,standard,gold,8,5,1
2149,2149,USPS,overnight,national,3,2,-1,21.0,NC,NC,546.05,493.7,24.99,27.36,0.050617784079400444,bank,mobile,US,0,standard,gold,2,1,0
2150,2150,FedEx,expedited,local,2,1,-1,5.0,NC,NC,75.23,59.2,12.99,3.04,0.21942567567567567,paypal,desktop,US,0,standard,gold,2,1,0
2151,2151,USPS,expedited,regional,3,5,2,32.0,WA,NC,256.62,229.89,13.69,13.04,0.05955021967027709,card,desktop,US,0,standard,gold,4,3,1
2152,2152,UPS,standard,local,5,5,0,32.0,NC,NC,283.3,253.49,8.39,21.42,0.0330979525819559,card,mobile,US,0,standard,gold,6,5,0
2153,2153,UPS,standard,regional,6,8,2,22.0,NC,NC,96.97,83.33,6.99,6.65,0.08388335533421337,card,tablet,US,0,standard,gold,1,1,1
2154,2154,UPS,standard,local,5,6,1,31.0,NC,NC,687.52,632.59,8.74,46.19,0.01381621587442103,card,mobile,US,0,standard,gold,7,4,1
2155,2155,UPS,standard,local,5,5,0,30.0,NC,NC,1015.75,933.19,8.74,73.82,0.009365724021903363,card,desktop,US,0,standard,gold,7,5,0
2156,2156,FedEx,standard,regional,6,9,3,36.0,NC,NC,689.61,628.57,8.74,52.3,0.013904577055856944,card,mobile,US,1,standard,gold,7,5,1
2157,2157,FedEx,standard,regional,6,9,3,36.0,NC,NC,465.4,434.44,8.74,22.22,0.020117852868060032,paypal,desktop,US,0,standard,gold,7,5,1
2158,2158,UPS,standard,local,5,5,0,31.0,NC,NC,256.55,228.1,7.69,20.76,0.03371328364752302,card,mobile,US,0,standard,gold,4,3,0
2159,2159,UPS,overnight,regional,2,3,1,29.0,FL,NC,159.8,124.28,25.69,9.83,0.20671065336337305,card,mobile,US,0,standard,gold,4,3,1
2160,2160,FedEx,standard,regional,6,7,1,29.0,NC,NC,372.16,344.98,7.69,19.49,0.022291147312887703,paypal,mobile,US,1,standard,gold,4,2,1
2161,2161,USPS,standard,regional,6,7,1,27.0,NC,NC,568.46,517.01,8.74,42.71,0.01690489545656757,card,desktop,US,0,standard,gold,7,5,1
2162,2162,UPS,standard,regional,6,8,2,33.0,NC,NC,800.06,727.64,8.74,63.68,0.012011434225716013,card,mobile,US,0,standard,gold,7,5,1
2163,2163,FedEx,standard,local,5,5,0,11.0,NC,NC,301.25,268.46,8.39,24.4,0.031252328093570744,card,mobile,US,1,standard,gold,6,3,0
2164,2164,UPS,standard,regional,6,6,0,24.0,NC,NC,515.97,473.95,8.04,33.98,0.01696381474839118,card,mobile,US,0,standard,gold,5,4,0
2165,2165,UPS,standard,regional,6,7,1,24.0,NC,NC,421.61,381.61,8.74,31.26,0.022902963758811352,card,mobile,GB,0,standard,gold,7,5,1
2166,2166,FedEx,standard,local,5,5,0,11.0,NC,NC,338.66,307.72,9.09,21.85,0.029539841414272714,card,desktop,US,0,standard,gold,8,4,0
2167,2167,FedEx,expedited,regional,3,3,0,12.0,NC,NC,212.02,183.01,13.34,15.67,0.07289219168351456,paypal,mobile,US,1,standard,gold,3,2,0
2168,2168,UPS,standard,national,7,8,1,22.0,NC,NC,474.3,431.4,7.34,35.56,0.01701437181270283,card,desktop,NG,0,standard,gold,3,3,1
2169,2169,FedEx,standard,regional,6,5,-1,4.0,NC,NC,413.02,372.15,7.69,33.18,0.020663710869273145,bank,desktop,US,0,standard,gold,4,4,0
2170,2170,USPS,expedited,regional,3,4,1,2.0,NC,NC,321.19,290.84,14.39,15.96,0.049477375876770736,card,mobile,US,1,standard,gold,6,4,1
2171,2171,FedEx,standard,regional,6,6,0,35.0,NC,NC,54.35,45.06,6.99,2.3,0.15512649800266312,card,desktop,US,0,standard,gold,1,1,0
2172,2172,UPS,standard,national,7,8,1,21.0,NC,NC,779.36,728.3,7.69,43.37,0.01055883564465193,bank,mobile,US,0,standard,gold,4,2,1
2173,2173,FedEx,standard,local,5,3,-2,4.0,NC,NC,31.53,23.16,6.99,1.38,0.3018134715025907,card,desktop,US,0,standard,gold,1,1,0
2174,2174,FedEx,standard,regional,6,5,-1,9.0,AZ,NC,191.88,169.56,7.34,14.98,0.04328851144137768,card,desktop,US,0,standard,gold,3,2,0
2175,2175,FedEx,standard,regional,6,6,0,34.0,NC,NC,71.13,58.84,6.99,5.3,0.11879673691366417,card,mobile,US,0,standard,gold,2,2,0
2176,2176,UPS,standard,regional,6,5,-1,5.0,NC,NC,127.52,113.2,7.69,6.63,0.06793286219081272,card,desktop,US,0,standard,gold,4,3,0
2177,2177,USPS,standard,regional,6,6,0,13.0,NC,NC,644.63,600.06,8.04,36.53,0.013398660133986601,card,desktop,US,0,standard,gold,5,3,0
2178,2178,USPS,expedited,regional,3,4,1,21.0,NC,NC,259.73,233.52,14.04,12.17,0.06012332990750256,bank,mobile,GB,0,standard,gold,5,4,1
2179,2179,USPS,standard,regional,6,7,1,25.0,NC,NC,1000.53,914.28,0.0,86.25,0.0,bank,mobile,US,1,standard,gold,4,3,1
2180,2180,FedEx,standard,local,5,4,-1,11.0,NC,NC,254.76,229.72,7.69,17.35,0.033475535434441935,card,mobile,US,0,standard,gold,4,4,0
2181,2181,FedEx,standard,national,7,6,-1,18.0,NC,NC,101.06,88.0,6.99,6.07,0.07943181818181819,paypal,desktop,CA,0,standard,gold,1,1,0
2182,2182,USPS,standard,local,5,6,1,16.0,NC,NC,215.18,194.2,7.34,13.64,0.037796086508753865,card,mobile,US,0,standard,gold,3,2,1
2183,2183,USPS,standard,regional,6,7,1,25.0,NC,NC,97.66,84.9,7.69,5.07,0.09057714958775029,card,desktop,US,1,standard,gold,4,3,1
2184,2184,FedEx,standard,national,7,9,2,24.0,NC,NC,447.02,409.36,6.99,30.67,0.017075434825092828,bank,desktop,US,0,standard,gold,2,1,1
2185,2185,FedEx,standard,national,7,6,-1,5.0,NC,NC,460.93,420.0,6.99,33.94,0.016642857142857143,paypal,mobile,US,0,standard,gold,2,1,0
2186,2186,FedEx,overnight,national,3,2,-1,9.0,NC,NC,396.87,341.42,24.99,30.46,0.07319430613320836,bank,desktop,US,0,standard,gold,2,1,0
2187,2187,UPS,standard,local,5,4,-1,25.0,NC,NC,162.56,143.04,6.99,12.53,0.04886744966442953,card,desktop,US,0,standard,gold,1,1,0
2188,2188,FedEx,standard,local,5,5,0,8.0,NC,NC,360.41,332.66,7.69,20.06,0.023116695725365236,card,mobile,US,0,standard,gold,4,4,0
2189,2189,FedEx,standard,local,5,6,1,14.0,NC,NC,655.65,592.55,8.39,54.71,0.014159142688380729,card,mobile,US,0,standard,gold,6,5,1
2190,2190,USPS,standard,regional,6,6,0,14.0,NC,NC,39.92,31.11,6.99,1.82,0.22468659594985535,card,mobile,US,0,standard,gold,1,1,0
2191,2191,FedEx,standard,national,7,8,1,9.0,NC,NC,637.74,585.34,8.74,43.66,0.014931492807599003,card,desktop,US,0,standard,gold,7,4,1
2192,2192,USPS,standard,local,5,4,-1,9.0,NC,NC,324.56,295.88,8.04,20.64,0.02717317831553332,paypal,desktop,US,0,standard,gold,5,5,0
2193,2193,UPS,overnight,national,3,4,1,30.0,NC,NC,611.78,551.58,26.74,33.46,0.0484789151165742,paypal,mobile,US,1,standard,gold,7,5,1
2194,2194,UPS,standard,national,7,7,0,8.0,AZ,AZ,283.89,259.06,7.69,17.14,0.029684243032502125,paypal,mobile,US,1,standard,silver,4,3,0
2195,2195,FedEx,standard,regional,6,8,2,24.0,AZ,AZ,763.0,700.76,7.69,54.55,0.010973799874422057,card,mobile,US,1,standard,silver,4,4,1
2196,2196,UPS,standard,regional,6,7,1,35.0,AZ,AZ,505.76,457.26,7.69,40.81,0.016817565498840923,card,mobile,US,0,standard,silver,4,3,1
2197,2197,USPS,standard,local,5,6,1,2.0,AZ,AZ,798.69,751.77,8.74,38.18,0.011625896218258245,card,mobile,US,0,standard,silver,7,5,1
2198,2198,UPS,standard,regional,6,6,0,26.0,AZ,AZ,54.82,45.11,6.99,2.72,0.1549545555309244,card,desktop,US,0,standard,silver,1,1,0
2199,2199,USPS,expedited,local,2,3,1,24.0,AZ,AZ,592.85,548.48,13.34,31.03,0.02432176196032672,card,tablet,US,1,standard,silver,3,2,1
2200,2200,UPS,standard,local,5,6,1,25.0,AZ,AZ,415.09,372.06,8.39,34.64,0.02255012632371123,card,mobile,US,0,standard,silver,6,3,1
2201,2201,UPS,standard,regional,6,8,2,20.0,AZ,AZ,390.8,364.36,8.04,18.4,0.022066088483917,paypal,desktop,US,0,standard,silver,5,4,1
2202,2202,UPS,expedited,regional,3,5,2,13.0,AZ,AZ,287.56,255.48,14.39,17.69,0.0563253483638641,card,desktop,US,0,standard,silver,6,4,1
2203,2203,UPS,standard,local,5,5,0,33.0,AZ,AZ,485.4,438.82,7.34,39.24,0.016726676085866643,card,mobile,US,0,standard,silver,3,2,0
2204,2204,FedEx,expedited,national,4,3,-1,14.0,AZ,AZ,46.37,31.11,12.99,2.27,0.4175506268081003,card,mobile,US,0,standard,silver,1,1,0
2205,2205,USPS,standard,national,7,6,-1,18.0,AZ,AZ,77.74,66.68,6.99,4.07,0.10482903419316136,card,mobile,US,1,standard,silver,1,1,0
2206,2206,UPS,standard,local,5,5,0,4.0,NY,AZ,571.01,520.69,8.04,42.28,0.01544104937678849,paypal,mobile,US,0,standard,silver,5,4,0
2207,2207,UPS,standard,national,7,9,2,36.0,AZ,AZ,135.62,117.54,6.99,11.09,0.0594691168963757,bank,desktop,CA,0,standard,silver,1,1,1
2208,2208,UPS,standard,local,5,6,1,3.0,AZ,AZ,348.28,323.73,7.69,16.86,0.023754363203904488,card,desktop,NG,0,standard,silver,4,3,1
2209,2209,UPS,expedited,regional,3,3,0,10.0,AZ,AZ,44.86,29.6,12.99,2.27,0.43885135135135134,card,mobile,US,0,standard,silver,1,1,0
2210,2210,UPS,standard,local,5,5,0,27.0,AZ,AZ,21.25,13.31,6.99,0.95,0.5251690458302029,card,mobile,US,0,standard,silver,1,1,0
2211,2211,UPS,standard,local,5,5,0,27.0,AZ,AZ,138.93,122.48,6.99,9.46,0.05707054212932724,card,desktop,US,0,standard,silver,1,1,0
2212,2212,USPS,standard,national,7,8,1,32.0,AZ,AZ,507.16,468.51,8.04,30.61,0.01716078632259717,paypal,mobile,US,1,standard,silver,5,5,1
2213,2213,FedEx,standard,local,5,5,0,29.0,AZ,AZ,858.12,788.78,8.04,61.3,0.010192956210857272,card,mobile,US,0,standard,silver,5,3,0
2214,2214,FedEx,standard,national,7,7,0,31.0,AZ,AZ,334.09,299.7,7.34,27.05,0.02449115782449116,crypto,desktop,US,1,standard,silver,3,1,0
2215,2215,USPS,standard,regional,6,6,0,30.0,AZ,AZ,67.94,57.22,6.99,3.73,0.1221600838867529,card,tablet,US,0,standard,silver,1,1,0
2216,2216,USPS,standard,local,5,7,2,27.0,AZ,AZ,483.23,450.22,9.09,23.92,0.0201901292701346,card,desktop,US,0,standard,silver,8,5,1
2217,2217,UPS,standard,regional,6,5,-1,5.0,AZ,AZ,571.88,532.74,7.69,31.45,0.014434808724706236,paypal,mobile,US,0,standard,silver,4,2,0
2218,2218,FedEx,standard,regional,6,6,0,12.0,AZ,AZ,735.12,686.72,9.09,39.31,0.013236835973904938,card,desktop,US,0,standard,silver,8,5,0
2219,2219,FedEx,standard,regional,6,7,1,9.0,AZ,AZ,755.06,691.75,8.39,54.92,0.012128659197687026,card,desktop,CA,0,standard,silver,6,4,1
2220,2220,FedEx,standard,national,7,8,1,27.0,AZ,AZ,174.84,158.05,6.99,9.8,0.04422651059791205,paypal,mobile,US,1,standard,silver,1,1,1
2221,2221,FedEx,expedited,regional,3,4,1,18.0,AZ,AZ,623.24,575.46,14.39,33.39,0.02500608209084906,card,mobile,US,0,standard,silver,6,3,1
2222,2222,FedEx,standard,regional,6,7,1,12.0,AZ,AZ,783.99,741.04,0.0,42.95,0.0,card,mobile,US,1,standard,silver,8,5,1
2223,2223,USPS,standard,regional,6,7,1,17.0,AZ,AZ,135.47,121.52,6.99,6.96,0.05752139565503621,bank,mobile,US,0,standard,silver,2,2,1
2224,2224,FedEx,standard,regional,6,6,0,5.0,AZ,AZ,306.98,282.57,7.69,16.72,0.027214495523233184,card,desktop,US,1,standard,silver,4,3,0
2225,2225,UPS,standard,local,5,5,0,23.0,AZ,AZ,45.8,35.91,6.99,2.9,0.19465329991645783,card,desktop,CA,0,standard,silver,2,2,0
2226,2226,FedEx,standard,regional,6,7,1,20.0,AZ,AZ,17.99,10.08,6.99,0.92,0.6934523809523809,paypal,mobile,US,0,standard,silver,2,1,1
2227,2227,UPS,standard,local,5,7,2,9.0,AZ,AZ,21.93,13.88,6.99,1.06,0.5036023054755043,paypal,mobile,US,0,standard,silver,1,1,1
2228,2228,UPS,standard,local,5,5,0,10.0,IL,AZ,156.33,141.39,7.34,7.6,0.05191314803027089,card,desktop,US,0,standard,silver,3,2,0
2229,2229,UPS,standard,regional,6,6,0,16.0,AZ,AZ,51.89,42.3,6.99,2.6,0.16524822695035463,card,mobile,US,0,standard,silver,2,2,0
2230,2230,FedEx,standard,local,5,5,0,19.0,AZ,AZ,16.4,8.62,6.99,0.79,0.8109048723897913,paypal,mobile,IN,0,standard,silver,1,1,0
2231,2231,UPS,standard,local,5,4,-1,27.0,AZ,AZ,580.69,543.04,7.69,29.96,0.014161019446081322,card,mobile,US,0,standard,silver,4,4,0
2232,2232,USPS,standard,regional,6,7,1,29.0,AZ,AZ,684.11,630.73,8.04,45.34,0.01274713427298527,card,mobile,US,1,standard,silver,5,2,1
2233,2233,USPS,expedited,national,4,6,2,28.0,AZ,AZ,548.25,493.24,14.39,40.62,0.02917443840726624,card,desktop,CA,0,standard,silver,6,5,1
2234,2234,UPS,standard,local,5,6,1,20.0,AZ,AZ,364.08,337.97,7.34,18.77,0.021717903955972423,card,desktop,US,0,standard,silver,3,3,1
2235,2235,UPS,standard,national,7,6,-1,25.0,AZ,AZ,78.67,67.38,6.99,4.3,0.103739982190561,bank,mobile,US,0,standard,silver,2,2,0
2236,2236,USPS,expedited,regional,3,6,3,6.0,AZ,AZ,535.35,491.13,14.74,29.48,0.030012420336774377,bank,mobile,US,0,standard,silver,7,5,1
2237,2237,UPS,standard,regional,6,6,0,4.0,AZ,AZ,257.27,234.7,7.34,15.23,0.03127396676608436,card,mobile,US,0,standard,silver,3,2,0
2238,2238,FedEx,standard,national,7,6,-1,33.0,AZ,AZ,130.4,113.79,7.34,9.27,0.06450478952456279,card,desktop,US,0,standard,silver,3,2,0
2239,2239,UPS,standard,regional,6,7,1,26.0,AZ,AZ,533.13,489.23,7.69,36.21,0.015718578173865055,bank,mobile,US,0,standard,silver,4,2,1
2240,2240,UPS,standard,regional,6,7,1,21.0,AZ,AZ,381.95,356.08,7.69,18.18,0.02159627050101101,bank,mobile,US,0,standard,silver,4,3,1
2241,2241,FedEx,overnight,regional,2,5,3,30.0,AZ,AZ,605.74,555.51,0.0,50.23,0.0,paypal,desktop,US,1,standard,silver,6,5,1
2242,2242,UPS,standard,regional,6,8,2,2.0,AZ,AZ,349.42,323.78,8.04,17.6,0.024831675829266785,bank,mobile,US,1,standard,silver,5,3,1
2243,2243,UPS,expedited,national,4,5,1,29.0,AZ,AZ,697.67,636.89,14.04,46.74,0.02204462309032957,card,tablet,US,0,standard,silver,5,4,1
2244,2244,UPS,expedited,local,2,2,0,22.0,AZ,AZ,281.13,253.14,13.34,14.65,0.05269811171683653,card,mobile,US,0,standard,silver,3,3,0
2245,2245,FedEx,standard,regional,6,4,-2,8.0,AZ,AZ,205.06,185.72,7.69,11.65,0.04140641826405342,bank,mobile,US,1,standard,silver,4,2,0
2246,2246,UPS,expedited,local,2,3,1,8.0,AZ,AZ,223.13,192.51,12.99,17.63,0.06747701418108151,paypal,desktop,US,1,standard,silver,2,2,1
2247,2247,FedEx,expedited,national,4,3,-1,2.0,AZ,AZ,58.24,42.64,12.99,2.61,0.30464352720450283,card,mobile,GB,1,standard,silver,1,1,0
2248,2248,UPS,standard,regional,6,6,0,19.0,AZ,AZ,332.19,307.79,7.69,16.71,0.024984567399850548,bank,mobile,US,0,standard,silver,4,3,0
2249,2249,UPS,expedited,local,2,4,2,35.0,AZ,AZ,430.52,383.45,15.09,31.98,0.039353240318164034,paypal,desktop,GB,0,standard,silver,8,5,1
2250,2250,FedEx,expedited,local,2,2,0,31.0,AZ,AZ,209.08,180.7,13.34,15.04,0.0738240177089098,card,desktop,US,0,standard,silver,3,2,0
2251,2251,FedEx,standard,local,5,5,0,18.0,AZ,AZ,38.14,29.1,6.99,2.05,0.24020618556701032,card,desktop,US,1,standard,silver,1,1,0
2252,2252,FedEx,standard,regional,6,6,0,10.0,AZ,AZ,254.34,231.58,8.39,14.37,0.03622938077554193,card,mobile,US,1,standard,silver,6,4,0
2253,2253,USPS,standard,regional,6,8,2,16.0,AZ,AZ,406.55,373.28,8.39,24.88,0.022476425203600516,card,desktop,US,0,standard,silver,6,5,1
2254,2254,UPS,standard,local,5,6,1,12.0,AZ,AZ,82.12,70.73,6.99,4.4,0.09882652339884065,bank,desktop,US,1,standard,silver,1,1,1
2255,2255,FedEx,expedited,local,2,3,1,5.0,AZ,AZ,722.07,657.42,14.74,49.91,0.022420978978430837,bank,mobile,US,0,standard,silver,7,4,1
2256,2256,USPS,standard,local,5,5,0,29.0,AZ,AZ,75.01,62.22,6.99,5.8,0.11234329797492767,card,desktop,CA,0,standard,silver,2,1,0
