order_id,customer_id,order_total,order_subtotal,shipping_fee,tax_amount,risk_score,payment_method,device_type,ip_country,promo_used,customer_segment,loyalty_tier,gender,state,shipping_state,shipping_method,distance_band,promised_days,actual_days,items_per_order,unique_products,avg_item_price,customer_age,account_age_days,shipping_to_subtotal_ratio,tax_to_subtotal_ratio,is_fraud
2225,5,45.8,35.91,6.99,2.9,0.9,card,desktop,CA,0,standard,silver,Female,AZ,AZ,standard,local,5,5,2,2,17.955000000000002,53.7741273100616,204,0.19465329991645783,0.08075744917850182,0
2226,5,17.99,10.08,6.99,0.92,0.5,paypal,mobile,US,0,standard,silver,Female,AZ,AZ,standard,regional,6,7,2,1,5.04,53.81519507186858,219,0.6934523809523809,0.09126984126984128,0
2227,5,21.93,13.88,6.99,1.06,0.3,paypal,mobile,US,0,standard,silver,Female,AZ,AZ,standard,local,5,7,1,1,13.88,53.89733059548254,249,0.5036023054755043,0.07636887608069164,0
2228,5,156.33,141.39,7.34,7.6,3.2,card,desktop,US,0,standard,silver,Female,AZ,IL,standard,local,5,5,3,2,62.644999999999996,53.74127310061601,192,0.05191314803027089,0.05375203338284179,0
2229,5,51.89,42.3,6.99,2.6,0.8,card,mobile,US,0,standard,silver,Female,AZ,AZ,standard,regional,6,6,2,2,21.15,53.72210814510609,186,0.16524822695035463,0.06146572104018913,0
2230,5,16.4,8.62,6.99,0.79,1.0,paypal,mobile,IN,0,standard,silver,Female,AZ,AZ,standard,local,5,5,1,1,8.62,53.79329226557152,212,0.8109048723897913,0.09164733178654294,0
2231,5,580.69,543.04,7.69,29.96,6.3,card,mobile,US,0,standard,silver,Female,AZ,AZ,standard,local,5,4,4,4,135.76,53.63175906913073,152,0.014161019446081322,0.05517088980553919,0
2232,5,684.11,630.73,8.04,45.34,31.4,card,mobile,US,1,standard,silver,Female,AZ,AZ,standard,regional,6,7,5,2,123.32,53.71663244353183,184,0.01274713427298527,0.07188495869865077,0
2233,5,548.25,493.24,14.39,40.62,10.4,card,desktop,CA,0,standard,silver,Female,AZ,AZ,expedited,national,4,6,6,5,84.502,53.86447638603696,237,0.02917443840726624,0.08235341821425675,0
2234,5,364.08,337.97,7.34,18.77,1.7,card,desktop,US,0,standard,silver,Female,AZ,AZ,standard,local,5,6,3,3,112.65666666666668,53.96577686516085,274,0.021717903955972423,0.0555374737402728,0
2235,5,78.67,67.38,6.99,4.3,0.3,bank,mobile,US,0,standard,silver,Female,AZ,AZ,standard,national,7,6,2,2,33.69,53.9192334017796,258,0.103739982190561,0.06381715642623924,0
2236,5,535.35,491.13,14.74,29.48,2.9,bank,mobile,US,0,standard,silver,Female,AZ,AZ,expedited,regional,3,6,7,5,70.402,53.93839835728953,264,0.030012420336774377,0.060024840673548754,0
2237,5,257.27,234.7,7.34,15.23,2.2,card,mobile,US,0,standard,silver,Female,AZ,AZ,standard,regional,6,6,3,2,95.8,53.65092402464066,160,0.03127396676608436,0.06489135066041755,0
2238,5,130.4,113.79,7.34,9.27,0.5,card,desktop,US,0,standard,silver,Female,AZ,AZ,standard,national,7,6,3,2,49.28,53.856262833675565,235,0.06450478952456279,0.08146585815976798,0
2239,5,533.13,489.23,7.69,36.21,3.4,bank,mobile,US,0,standard,silver,Female,AZ,AZ,standard,regional,6,7,4,2,124.655,54.01505817932922,293,0.015718578173865055,0.07401426731803037,0
2240,5,381.95,356.08,7.69,18.18,1.4,bank,mobile,US,0,standard,silver,Female,AZ,AZ,standard,regional,6,7,4,3,82.52,54.039698836413415,302,0.02159627050101101,0.05105594248483487,0
2241,5,605.74,555.51,0.0,50.23,5.9,paypal,desktop,US,1,standard,silver,Female,AZ,AZ,overnight,regional,2,5,6,5,102.08,54.039698836413415,302,0.0,0.09042141455599359,0
2242,5,349.42,323.78,8.04,17.6,1.7,bank,mobile,US,1,standard,silver,Female,AZ,AZ,standard,regional,6,8,5,3,72.05,53.92470910335387,259,0.024831675829266785,0.05435789733769845,0
2243,5,697.67,636.89,14.04,46.74,8.2,card,tablet,US,0,standard,silver,Female,AZ,AZ,expedited,national,4,5,5,4,128.6025,53.686516084873375,172,0.02204462309032957,0.07338786917678092,0
2244,5,281.13,253.14,13.34,14.65,2.4,card,mobile,US,0,standard,silver,Female,AZ,AZ,expedited,local,2,2,3,3,84.38,53.73305954825462,190,0.05269811171683653,0.05787311369202813,0
2245,5,205.06,185.72,7.69,11.65,1.4,bank,mobile,US,1,standard,silver,Female,AZ,AZ,standard,regional,6,4,4,2,47.8,53.67830253251198,169,0.04140641826405342,0.0627288391126427,0
2246,5,223.13,192.51,12.99,17.63,1.5,paypal,desktop,US,1,standard,silver,Female,AZ,AZ,expedited,local,2,3,2,2,96.255,54.04791238877481,304,0.06747701418108151,0.09157965819957405,0
2247,5,58.24,42.64,12.99,2.61,2.4,card,mobile,GB,1,standard,silver,Female,AZ,AZ,expedited,national,4,3,1,1,42.64,53.90280629705681,251,0.30464352720450283,0.06121013133208255,0
2248,5,332.19,307.79,7.69,16.71,1.7,bank,mobile,US,0,standard,silver,Female,AZ,AZ,standard,regional,6,6,4,3,95.02,53.661875427789184,163,0.024984567399850548,0.05429026284154781,0
2249,5,430.52,383.45,15.09,31.98,4.5,paypal,desktop,GB,0,standard,silver,Female,AZ,AZ,expedited,local,2,4,8,5,68.838,54.072553045859,314,0.039353240318164034,0.08340070413352459,0
2250,5,209.08,180.7,13.34,15.04,2.1,card,desktop,US,0,standard,silver,Female,AZ,AZ,expedited,local,2,2,3,2,82.3,53.6974674880219,176,0.0738240177089098,0.08323187603763144,0
2251,5,38.14,29.1,6.99,2.05,0.5,card,desktop,US,1,standard,silver,Female,AZ,AZ,standard,local,5,5,1,1,29.1,53.894592744695416,248,0.24020618556701032,0.07044673539518899,0
2252,5,254.34,231.58,8.39,14.37,5.1,card,mobile,US,1,standard,silver,Female,AZ,AZ,standard,regional,6,6,6,4,39.412499999999994,53.66461327857632,165,0.03622938077554193,0.06205199067276966,0
2253,5,406.55,373.28,8.39,24.88,2.0,card,desktop,US,0,standard,silver,Female,AZ,AZ,standard,regional,6,8,6,5,72.53200000000001,54.03422313483915,299,0.022476425203600516,0.06665237891127304,0
2254,5,82.12,70.73,6.99,4.4,0.4,bank,desktop,US,1,standard,silver,Female,AZ,AZ,standard,local,5,6,1,1,70.73,54.026009582477755,296,0.09882652339884065,0.06220839813374806,0
2255,5,722.07,657.42,14.74,49.91,7.0,bank,mobile,US,0,standard,silver,Female,AZ,AZ,expedited,local,2,3,7,4,87.565,54.06981519507187,312,0.022420978978430837,0.07591798241611146,0
2256,5,75.01,62.22,6.99,5.8,1.8,card,desktop,CA,0,standard,silver,Female,AZ,AZ,standard,local,5,5,2,1,31.11,54.039698836413415,301,0.11234329797492767,0.09321761491481839,0
2257,5,152.64,133.36,6.99,12.29,0.8,card,mobile,US,0,standard,silver,Female,AZ,AZ,standard,regional,6,5,2,1,66.68,53.776865160848736,206,0.05241451709658068,0.09215656868626274,0
2258,5,563.83,511.11,7.69,45.03,5.3,card,desktop,US,0,standard,silver,Female,AZ,AZ,standard,national,7,7,4,4,127.7775,54.01779603011636,293,0.015045684881923658,0.08810236543992486,0
2259,5,937.55,870.31,9.09,58.15,32.9,card,mobile,US,0,standard,silver,Female,AZ,AZ,standard,regional,6,10,8,5,132.656,53.95482546201232,270,0.010444554239294045,0.06681527271891625,0
2260,5,31.78,17.58,12.99,1.21,0.5,card,mobile,US,0,standard,silver,Female,AZ,AZ,expedited,national,4,6,1,1,17.58,54.08898015058179,319,0.7389078498293516,0.06882821387940842,0
2261,5,522.44,475.66,8.39,38.39,17.0,card,mobile,US,1,standard,silver,Female,AZ,AZ,standard,local,5,5,6,4,81.92,53.667351129363446,165,0.01763864945549342,0.08070890972543412,0
2262,5,624.26,569.45,8.39,46.42,12.1,card,mobile,US,0,standard,silver,Female,AZ,AZ,standard,national,7,9,6,4,110.0975,54.02327173169062,296,0.01473351479497761,0.08151725349020984,0
2263,5,614.96,564.3,8.74,41.92,7.4,card,mobile,US,0,standard,silver,Female,AZ,AZ,standard,local,5,5,7,5,68.99600000000001,53.85352498288843,233,0.01548821548821549,0.07428672691830587,0
2264,5,594.79,534.79,14.04,45.96,8.1,paypal,mobile,US,0,standard,silver,Female,AZ,AZ,expedited,regional,3,4,5,4,87.39999999999999,54.03422313483915,299,0.026253295686157183,0.08594027562220685,0
2265,5,23.28,15.23,6.99,1.06,0.6,card,mobile,US,1,standard,silver,Female,AZ,AZ,standard,local,5,5,1,1,15.23,53.84531143052703,230,0.45896257386736705,0.0695994747209455,0
2266,5,255.36,230.33,13.34,11.69,2.6,paypal,mobile,US,0,standard,silver,Female,AZ,AZ,expedited,regional,3,5,3,2,82.9,54.05612594113621,307,0.057916901836495456,0.05075326705162158,0
2267,5,278.68,252.67,7.69,18.32,2.9,card,desktop,US,0,standard,silver,Female,AZ,AZ,standard,regional,6,9,4,4,63.167500000000004,54.03422313483915,299,0.030434954683975148,0.0725056397672854,0
2268,5,386.61,350.11,8.04,28.46,2.3,card,tablet,US,0,standard,silver,Female,AZ,AZ,standard,national,7,6,5,4,82.03,54.06981519507187,313,0.022964211247893516,0.08128873782525492,0
2269,5,693.62,641.33,8.74,43.55,20.9,bank,mobile,US,1,standard,silver,Female,AZ,AZ,standard,regional,6,8,7,5,83.49000000000001,54.05886379192334,309,0.013627929459092821,0.06790575834593734,0
2270,5,42.61,33.82,6.99,1.8,0.3,bank,desktop,US,0,standard,silver,Female,AZ,AZ,standard,regional,6,6,2,1,16.91,53.79329226557152,212,0.20668243642814904,0.05322294500295683,0
2271,5,142.38,127.96,6.99,7.43,0.9,card,mobile,US,0,standard,silver,Female,AZ,AZ,standard,regional,6,6,2,2,63.980000000000004,53.63175906913073,153,0.05462644576430135,0.05806502031884964,0
2272,5,490.57,451.12,14.04,25.41,5.0,card,mobile,US,0,standard,silver,Female,AZ,AZ,expedited,regional,3,6,5,4,100.5275,54.00684462696783,289,0.031122539457350593,0.056326476325589646,0
2273,5,491.57,448.36,7.69,35.52,5.0,card,mobile,US,0,standard,silver,Female,AZ,AZ,standard,regional,6,7,4,3,117.17333333333333,53.83436002737851,226,0.017151396199482558,0.07922205370684272,0
2274,5,385.58,355.87,8.04,21.67,2.2,bank,mobile,US,0,standard,silver,Female,AZ,AZ,standard,national,7,7,5,4,85.4975,53.86447638603696,237,0.02259251974035462,0.06089302273302049,0
2275,5,412.99,368.12,25.34,19.53,2.6,card,desktop,US,0,standard,silver,Female,AZ,AZ,overnight,regional,2,2,3,3,122.70666666666666,53.659137577002056,162,0.06883624904922307,0.05305335216777138,0
2276,5,233.77,190.71,25.34,17.72,3.8,card,desktop,GB,0,standard,silver,Female,AZ,AZ,overnight,regional,2,3,3,2,73.805,54.02327173169062,295,0.13287189974306537,0.09291594567668186,0
2277,5,709.03,648.81,14.04,46.18,20.5,paypal,mobile,US,0,standard,silver,Female,AZ,AZ,expedited,local,2,3,5,3,110.98,53.63997262149213,155,0.021639617145235122,0.0711764615218631,0
2278,5,59.06,42.64,12.99,3.43,0.4,paypal,desktop,US,0,standard,silver,Female,AZ,AZ,expedited,regional,3,3,1,1,42.64,53.78507871321013,209,0.30464352720450283,0.08044090056285179,0
2279,5,823.67,747.11,14.39,62.17,17.1,paypal,mobile,US,0,standard,silver,Female,AZ,AZ,expedited,regional,3,6,6,5,121.902,53.95208761122519,269,0.019260885277937654,0.08321398455381403,0
2280,5,783.78,724.75,8.04,50.99,43.0,card,mobile,US,1,standard,silver,Female,AZ,AZ,standard,national,7,9,5,3,122.08999999999999,53.80698151950719,216,0.011093480510520868,0.07035529492928597,0
2281,5,248.64,224.16,8.04,16.44,2.5,card,tablet,US,0,standard,silver,Female,AZ,AZ,standard,regional,6,5,5,4,50.542500000000004,53.81245722108145,218,0.03586723768736617,0.0733404710920771,0
2282,5,405.25,384.86,0.0,20.39,10.2,card,mobile,US,1,standard,silver,Female,AZ,AZ,standard,regional,6,6,4,2,87.92,53.80150581793292,214,0.0,0.052980304526321256,0
2283,5,1180.73,1093.62,9.09,78.02,69.1,card,mobile,US,0,standard,silver,Female,AZ,AZ,standard,local,5,8,8,5,134.296,53.94113620807666,266,0.008311845065013443,0.07134105082204056,0
2284,5,507.41,463.1,15.09,29.22,20.4,card,desktop,IN,0,standard,silver,Female,AZ,AZ,expedited,national,4,7,8,5,47.998000000000005,54.06160164271047,309,0.03258475491254589,0.063096523429065,0
2285,5,41.17,31.48,6.99,2.7,3.2,card,mobile,CA,0,standard,silver,Female,AZ,AZ,standard,national,7,6,2,1,15.74,53.7056810403833,179,0.22204574332909785,0.08576874205844981,0
2286,5,259.19,217.04,24.99,17.16,1.2,paypal,mobile,US,0,standard,silver,Female,AZ,AZ,overnight,regional,2,3,2,1,108.52,53.92470910335387,259,0.1151400663472171,0.07906376704754885,0
2287,5,943.53,896.82,0.0,46.71,20.1,bank,desktop,US,1,standard,silver,Female,AZ,AZ,standard,regional,6,6,5,4,152.6375,53.62628336755647,151,0.0,0.052084030240181975,0
2288,5,881.94,810.27,26.04,45.63,57.7,card,mobile,GB,0,standard,silver,Female,AZ,AZ,overnight,regional,2,2,5,3,167.65333333333334,53.880903490759756,243,0.03213743566959162,0.05631456181272909,0
2289,5,792.53,742.06,8.74,41.73,44.1,card,mobile,US,1,standard,silver,Female,AZ,AZ,standard,regional,6,9,7,5,91.844,54.04243668720055,302,0.011778023340430694,0.05623534485082069,0
2290,5,438.41,398.62,8.74,31.05,9.0,card,desktop,US,1,standard,silver,Female,AZ,AZ,standard,regional,6,7,7,5,71.046,53.87816563997262,242,0.0219256434699714,0.07789373338016156,0
2291,5,668.08,617.62,8.04,42.42,17.4,card,desktop,US,0,standard,silver,Female,AZ,AZ,standard,local,5,7,5,4,124.41499999999999,54.05886379192334,308,0.01301771315695735,0.06868300896991678,0
2292,5,447.82,409.46,7.34,31.02,6.5,card,desktop,US,0,standard,silver,Female,AZ,AZ,standard,regional,6,7,3,3,136.48666666666668,54.03696098562629,301,0.017926048942509647,0.07575831583060617,0
2293,5,109.35,96.84,6.99,5.52,0.5,card,desktop,US,0,standard,silver,Female,AZ,AZ,standard,local,5,6,1,1,96.84,53.987679671457904,283,0.07218091697645601,0.05700123915737298,0
2294,5,209.2,192.23,7.34,9.63,1.5,bank,mobile,US,0,standard,silver,Female,AZ,AZ,standard,regional,6,8,3,3,64.07666666666667,54.064339493497606,310,0.03818342610414607,0.05009623888050773,0
2295,5,45.87,36.91,6.99,1.97,3.7,card,desktop,BR,1,standard,silver,Female,AZ,AZ,standard,regional,6,8,2,2,18.455000000000002,53.96303901437371,273,0.18937957193172583,0.05337306962882688,0
2296,5,68.8,64.53,0.0,4.27,0.9,card,mobile,US,1,standard,silver,Female,AZ,AZ,standard,regional,6,6,1,1,64.53,53.63175906913073,152,0.0,0.06617077328374399,0
2297,5,451.1,409.96,7.34,33.8,5.0,card,mobile,US,1,standard,silver,Female,AZ,AZ,standard,local,5,6,3,3,136.65333333333334,53.765913757700204,201,0.017904185774221877,0.08244706800663479,0
2298,5,630.24,573.79,26.39,30.06,14.8,card,desktop,US,0,standard,silver,Female,AZ,AZ,overnight,local,1,2,6,4,93.7025,53.64271047227926,156,0.04599243625716726,0.05238850450513254,0
2299,5,1559.1,1429.89,8.39,120.82,94.8,card,desktop,US,0,standard,silver,Female,AZ,AZ,standard,local,5,6,6,3,232.17333333333332,54.04791238877481,304,0.005867584219765157,0.08449601018260144,0
2300,5,266.28,246.85,6.99,12.44,1.3,paypal,desktop,US,0,standard,silver,Female,AZ,AZ,standard,local,5,6,1,1,246.85,54.02053388090349,295,0.028316791573830262,0.05039497670650192,0
2301,5,74.62,62.24,6.99,5.39,0.8,bank,mobile,US,0,standard,silver,Female,AZ,AZ,standard,local,5,5,2,1,31.12,53.72210814510609,186,0.11230719794344474,0.08660025706940873,0
2302,5,270.85,248.36,6.99,15.5,4.5,card,desktop,CA,0,standard,silver,Female,AZ,AZ,standard,regional,6,6,2,2,124.18,53.97672826830938,278,0.02814462876469641,0.06240940570140119,0
2303,5,456.09,393.43,26.04,36.62,6.8,card,desktop,US,0,standard,silver,Female,AZ,AZ,overnight,local,1,4,5,5,78.686,54.04243668720055,303,0.06618712350354573,0.09307881961212922,0
2304,5,607.43,548.35,8.74,50.34,8.6,card,mobile,US,0,standard,silver,Female,AZ,AZ,standard,local,5,7,7,5,70.814,54.09993155373032,323,0.015938725266709218,0.09180268076958148,0
2305,5,174.68,158.05,6.99,9.64,17.8,card,mobile,CA,0,standard,silver,Female,AZ,WA,standard,regional,6,7,1,1,158.05,53.87268993839836,240,0.04422651059791205,0.0609933565327428,0
2306,5,127.25,104.51,12.99,9.75,1.9,card,mobile,US,0,standard,silver,Female,AZ,AZ,expedited,national,4,3,1,1,104.51,53.7056810403833,179,0.12429432590182757,0.09329250789398143,0
2307,5,282.0,253.86,8.04,20.1,12.0,card,mobile,US,0,standard,silver,Female,AZ,NY,standard,regional,6,6,5,4,59.657500000000006,53.64544832306639,157,0.03167099976364925,0.07917749940912314,0
2308,5,692.8,624.73,9.09,58.98,10.6,card,mobile,US,0,standard,silver,Female,AZ,AZ,standard,local,5,5,8,5,96.44200000000001,53.842573579739906,229,0.014550285723432522,0.094408784594945,0
2309,5,1227.72,1134.09,9.09,84.54,65.4,card,tablet,US,1,standard,silver,Female,AZ,AZ,standard,regional,6,8,8,5,111.506,53.62354551676933,149,0.008015236885961433,0.07454434833214296,0
2310,5,989.3,906.37,8.74,74.19,58.6,card,mobile,US,0,standard,silver,Female,AZ,AZ,standard,regional,6,6,7,5,129.76600000000002,53.96577686516085,274,0.009642861083222085,0.08185398898904421,0
2311,5,291.37,261.71,7.69,21.97,1.9,card,desktop,US,0,standard,silver,Female,AZ,AZ,standard,local,5,3,4,3,79.66,53.74674880219028,194,0.029383668946543887,0.08394788124259676,0
2312,5,275.14,250.3,6.99,17.85,3.8,card,mobile,US,0,standard,silver,Female,AZ,AZ,standard,regional,6,6,2,2,125.15,53.87816563997262,243,0.02792648821414303,0.07131442269276868,0
2313,5,333.79,306.33,8.39,19.07,5.1,card,mobile,CA,0,standard,silver,Female,AZ,AZ,standard,local,5,6,6,4,54.0525,53.61533196440794,146,0.027388763751509813,0.062253125714099175,0
2314,5,1490.86,1372.04,9.44,109.38,93.4,paypal,desktop,US,1,standard,silver,Female,AZ,AZ,standard,local,5,4,9,5,158.204,53.73032169746749,189,0.006880265881461182,0.07972070785108305,0
2315,5,830.13,753.87,8.39,67.87,25.9,bank,mobile,US,0,standard,silver,Female,AZ,AZ,standard,regional,6,6,6,4,118.6875,53.8590006844627,235,0.011129239789353602,0.09002878480374601,0
2316,5,461.78,411.19,15.44,35.15,5.8,card,mobile,US,0,standard,silver,Female,AZ,AZ,expedited,local,2,2,9,5,44.084,53.78507871321013,208,0.037549551302317664,0.08548359639096281,0
2317,5,792.14,717.64,15.09,59.41,34.5,card,mobile,US,0,standard,silver,Female,AZ,AZ,expedited,regional,3,4,8,5,102.56000000000002,53.79603011635866,212,0.021027256005796777,0.0827852405105624,0
2318,5,235.52,214.35,8.39,12.78,2.4,card,desktop,US,0,standard,silver,Female,AZ,AZ,standard,regional,6,7,6,4,44.3275,53.97946611909651,280,0.03914159085607651,0.0596221133659902,0
2319,5,759.85,708.52,0.0,51.33,23.1,card,desktop,US,1,standard,silver,Female,AZ,AZ,standard,regional,6,7,5,4,115.4175,54.08898015058179,320,0.0,0.07244679049285835,0
2320,5,676.04,629.16,8.39,38.49,22.8,card,mobile,US,0,standard,silver,Female,AZ,AZ,standard,regional,6,9,6,2,104.86,54.091718001368925,320,0.0133352406383114,0.06117680717146672,1
2321,5,314.67,277.27,13.34,24.06,4.6,card,mobile,US,0,standard,silver,Female,AZ,AZ,expedited,local,2,2,3,2,94.63499999999999,54.03422313483915,300,0.04811194864211779,0.08677462401269521,0
2322,5,359.49,326.63,6.99,25.87,3.5,card,mobile,US,0,standard,silver,Female,AZ,AZ,standard,regional,6,6,1,1,326.63,53.842573579739906,230,0.021400361265039955,0.07920276765759422,0
2323,5,478.84,437.83,13.34,27.67,16.7,bank,mobile,US,0,standard,silver,Female,AZ,WA,expedited,regional,3,4,3,3,145.94333333333336,53.94113620807666,266,0.030468446657378436,0.06319804490327297,0
2324,5,680.23,628.62,0.0,51.61,25.0,paypal,mobile,US,1,standard,silver,Female,AZ,AZ,standard,national,7,9,4,4,157.155,54.050650239561946,306,0.0,0.08210047405427762,0
2325,5,565.24,512.54,8.39,44.31,5.3,card,desktop,US,0,standard,silver,Female,AZ,AZ,standard,regional,6,7,6,4,91.4075,53.83436002737851,227,0.016369454091387993,0.08645178912865338,0
2326,5,46.95,37.34,7.34,2.27,4.5,crypto,desktop,US,0,standard,silver,Female,AZ,AZ,standard,national,7,7,3,2,13.36,53.65092402464066,160,0.1965720407070166,0.060792715586502406,0
2327,5,72.42,60.57,7.69,4.16,1.1,card,tablet,US,0,standard,silver,Female,AZ,AZ,standard,regional,6,6,4,2,12.704999999999998,54.09445585215606,321,0.1269605415222057,0.06868086511474328,0
2328,5,576.75,526.27,8.74,41.74,7.5,card,mobile,US,0,standard,silver,Female,AZ,AZ,standard,regional,6,7,7,4,66.3725,53.62354551676933,149,0.01660744484770175,0.07931290022231935,0
2329,5,754.72,683.03,8.39,63.3,30.4,card,mobile,US,0,standard,silver,Female,AZ,AZ,standard,local,5,5,6,4,108.475,53.82067077344285,222,0.012283501456744214,0.09267528512656838,0
2330,5,282.69,241.51,24.99,16.19,4.0,card,mobile,US,0,standard,silver,Female,AZ,AZ,overnight,regional,2,1,1,1,241.51,53.724845995893226,186,0.1034739762328682,0.06703656163305868,0
2331,5,747.24,679.96,10.14,57.14,25.7,bank,mobile,US,1,standard,silver,Female,AZ,AZ,standard,regional,6,7,11,5,81.41400000000002,53.804243668720055,215,0.014912641920112948,0.08403435496205659,0
2332,5,263.51,237.7,7.69,18.12,31.4,crypto,desktop,US,0,standard,silver,Female,AZ,TX,standard,regional,6,6,4,2,59.425,53.804243668720055,215,0.032351703828355075,0.07623054270088347,0
2333,5,812.12,748.07,8.74,55.31,51.5,card,desktop,CA,1,standard,silver,Female,AZ,AZ,standard,national,7,9,7,5,102.924,54.00684462696783,290,0.011683398612429318,0.07393693103586563,0
2334,5,628.31,567.08,8.74,52.49,18.9,card,mobile,US,0,standard,silver,Female,AZ,AZ,standard,local,5,5,7,4,103.63,53.831622176591374,225,0.015412287507935388,0.09256189602877901,0
2335,5,1325.58,1200.39,27.79,97.4,80.7,bank,mobile,US,0,standard,silver,Female,AZ,AZ,overnight,regional,2,3,10,5,127.13799999999999,53.80150581793292,215,0.023150809320304232,0.08114029607044378,0
2336,5,353.7,321.3,7.69,24.71,2.6,paypal,mobile,US,0,standard,silver,Female,AZ,AZ,standard,national,7,9,4,3,103.56,53.90280629705681,251,0.02393401805166511,0.07690631808278867,1
